,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
11857,2011-01-01,11857,Female,4,2007-04-03,5.9999999999999995e-05,Single,0,,,Yes,29.0,2036-09-15,Child,0.0,0,No,0,20.0,2027-06-29,1,Created
11858,2011-01-01,11858,Female,15,1996-02-17,8e-05,Single,0,,,Yes,50.0,2046-05-26,Child,0.0,0,Yes,0,35.0,2031-07-10,1,Created
11859,2011-01-01,11859,Male,2,2009-10-04,0.00021,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11860,2011-01-01,11860,Female,55,1956-03-09,0.00372,Divorced,0,,,No,,,Permanent contract,95978.0,171496,No,0,,NA,1,Created
11861,2011-01-01,11861,Male,25,1986-03-25,0.00033999999999999997,Single,0,,,No,,,Permanent contract,13522.0,209714,No,0,,NA,1,Created
11862,2011-01-01,11862,Male,1,2010-12-05,0.00056,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11863,2011-01-01,11863,Male,37,1974-09-20,0.00082,Married,2403,,2065-05-22,No,,,Permanent contract,25261.0,-36011,No,3,,NA,1,Created
11864,2011-01-01,11864,Male,30,1981-03-31,0.00055,Single,0,,,No,,,Permanent contract,33356.0,-30495,No,0,,NA,1,Created
11865,2011-01-01,11865,Female,62,1949-05-23,0.0057399999999999994,Married,2459,,2039-09-01,No,,,Permanent contract,3805.0,512,No,2,,NA,1,Created
11866,2011-01-01,11866,Male,30,1981-12-26,0.00055,Single,0,,,No,,,Permanent contract,29665.0,5503,No,0,,NA,1,Created
11867,2011-01-01,11867,Male,78,1933-07-29,0.04668,Married,2404,,2040-04-03,Yes,,,Retired,33475.0,197205,Yes,1,,NA,1,Created
11868,2011-01-01,11868,Female,41,1970-04-19,0.0007700000000000001,Married,2460,,2032-04-30,No,,,Permanent contract,52840.0,177,No,3,,NA,1,Created
11869,2011-01-01,11869,Male,8,2003-05-27,9e-05,Single,0,,,Yes,34.0,2037-05-19,Child,0.0,0,No,0,,NA,1,Created
11870,2011-01-01,11870,Female,73,1938-02-15,0.01577,Widowed,0,,,Yes,,,Retired,1597.0,102371,Yes,0,,NA,1,Created
11871,2011-01-01,11871,Female,6,2005-08-16,8e-05,Single,0,,,No,,,Child,0.0,0,No,0,33.0,2038-09-04,1,Created
11872,2011-01-01,11872,Male,50,1961-09-24,0.00257,Married,2405,,2021-08-17,No,,,Permanent contract,13673.0,869,No,2,,NA,1,Created
11873,2011-01-01,11873,Male,63,1948-01-03,0.00945,Married,2406,,2024-11-01,Yes,,,Permanent contract,17455.0,962,Yes,1,,NA,1,Created
11874,2011-01-01,11874,Male,70,1941-03-21,0.01932,Widowed,0,,,No,,,Retired,44062.0,243150,Yes,0,,NA,1,Created
11875,2011-01-01,11875,Male,59,1952-07-06,0.00717,Married,2407,,2046-10-05,Yes,,,Permanent contract,35460.0,-17420,Yes,2,,NA,1,Created
11876,2011-01-01,11876,Male,61,1950-08-22,0.00747,Married,2408,,2051-04-04,Yes,,,Permanent contract,5165.0,13032,Yes,2,,NA,1,Created
11877,2011-01-01,11877,Female,48,1963-11-14,0.0018800000000000002,Married,2461,,2059-09-25,Yes,,,Entrepreneur without personnel,40807.0,-32478,Yes,2,,NA,1,Created
11878,2011-01-01,11878,Male,28,1983-09-03,0.00045,Single,0,,,Yes,28.0,2011-11-19,Permanent contract,41970.0,407937,Yes,0,,NA,1,Created
18219,2011-11-19,11878,Male,29,1983-09-03,0.00045,Married,3512,16,2027-08-01,Yes,28,2011-11-19,Permanent contract,41970.0,407937,Yes,0,,NA,1,Life event: Married
11879,2011-01-01,11879,Male,20,1991-07-08,0.00045,Single,0,,,Yes,53.0,2044-11-17,Entrepreneur without personnel,8955.0,987,Yes,0,,NA,1,Created
11880,2011-01-01,11880,Male,24,1987-09-26,0.00047999999999999996,Single,0,,,No,,,Permanent contract,37376.0,12609,No,0,,NA,1,Created
11881,2011-01-01,11881,Female,26,1985-10-04,1.0,Single,0,,,No,,,Flexible contract,21475.0,33386,Yes,0,36.0,2021-01-09,1,Created
11882,2011-01-01,11882,Female,44,1967-03-29,0.00107,Divorced,0,,,Yes,,,Permanent contract,7517.0,-48066,No,0,,NA,1,Created
11883,2011-01-01,11883,Male,23,1988-10-18,0.00039,Single,0,,,No,,,Entrepreneur without personnel,56861.0,344778,Yes,0,,NA,1,Created
11884,2011-01-01,11884,Female,13,1998-11-30,0.00011999999999999999,Single,0,,,Yes,27.0,2025-12-25,Child,0.0,0,No,0,31.0,2029-08-01,1,Created
11885,2011-01-01,11885,Female,11,2000-10-24,7e-05,Single,0,,,No,,,Child,0.0,0,No,0,29.0,2029-03-01,1,Created
11886,2011-01-01,11886,Female,23,1988-04-22,0.0001,Single,0,,,Yes,32.0,2020-05-04,Permanent contract,49497.0,674746,Yes,0,23.0,2011-10-19,1,Created
11887,2011-01-01,11887,Male,34,1977-10-22,0.00067,Married,2409,,2012-04-13,Yes,,,Permanent contract,98231.0,91740,No,2,,NA,1,Created
11888,2011-01-01,11888,Male,27,1984-11-12,0.00044,Single,0,,,Yes,30.0,2014-08-11,Flexible contract,143525.0,135254,No,0,,NA,1,Created
11889,2011-01-01,11889,Female,0,2011-01-03,0.0028899999999999998,Single,0,,,Yes,25.0,2036-04-28,Child,0.0,0,No,0,35.0,2046-01-05,1,Created
11890,2011-01-01,11890,Female,54,1957-07-02,0.00313,Divorced,0,,,Yes,,,Permanent contract,12630.0,-49724,No,0,,NA,1,Created
11891,2011-01-01,11891,Female,60,1951-02-11,0.00541,Divorced,0,,,No,,,Unemployed,58444.0,-29338,No,0,,NA,1,Created
11892,2011-01-01,11892,Female,26,1985-04-21,1.0,Single,0,,,No,,,Permanent contract,14768.0,26186,No,0,30.0,2015-12-13,1,Created
17582,2011-07-05,11892,Female,27,1985-04-21,1.0,Single,0,,,No,,,Permanent contract,14768.0,26186,No,0,30,2015-12-13,0,Life event: Deceased
11893,2011-01-01,11893,Male,27,1984-11-16,0.00044,Single,0,,,Yes,38.0,2022-10-03,Permanent contract,21788.0,34428,No,0,,NA,1,Created
11894,2011-01-01,11894,Female,22,1989-12-02,0.00023999999999999998,Married,2462,,2065-04-09,Yes,,,Permanent contract,84649.0,148,Yes,1,33.0,2022-01-18,1,Created
11895,2011-01-01,11895,Male,7,2004-03-29,9e-05,Single,0,,,Yes,33.0,2037-04-15,Child,0.0,0,Yes,0,,NA,1,Created
11896,2011-01-01,11896,Female,8,2003-01-01,2.9999999999999997e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,37.0,2040-08-17,1,Created
11897,2011-01-01,11897,Female,1,2010-11-26,0.00033999999999999997,Single,0,,,No,,,Child,0.0,0,Yes,0,32.0,2042-08-26,1,Created
11898,2011-01-01,11898,Male,48,1963-04-20,0.0021100000000000003,Married,2410,,2011-12-07,No,,,Unemployed,8262.0,44246,No,1,,NA,1,Created
18303,2011-12-07,11898,Male,49,1963-04-20,0.0021100000000000003,Divorced,2410,,2011-12-07,No,,,Unemployed,8262.0,44246,No,1,,NA,1,Life event: Divorced
11899,2011-01-01,11899,Female,20,1991-10-24,0.00018,Single,0,,,Yes,28.0,2019-12-19,Permanent contract,1680.0,190496,No,0,39.0,2030-09-15,1,Created
11900,2011-01-01,11900,Female,8,2003-08-21,2.9999999999999997e-05,Single,0,,,No,,,Child,0.0,0,No,0,32.0,2035-06-10,1,Created
11901,2011-01-01,11901,Male,48,1963-02-02,0.0021100000000000003,Single,0,,,No,,,Entrepreneur without personnel,67448.0,-42393,No,0,,NA,1,Created
11902,2011-01-01,11902,Male,75,1936-04-08,0.033710000000000004,Widowed,0,,,Yes,,,Retired,96560.0,14013,No,0,,NA,1,Created
11903,2011-01-01,11903,Female,8,2003-10-13,2.9999999999999997e-05,Single,0,,,No,,,Child,0.0,0,No,0,27.0,2030-10-18,1,Created
11904,2011-01-01,11904,Female,9,2002-11-27,2.9999999999999997e-05,Single,0,,,Yes,35.0,2037-10-18,Child,0.0,0,Yes,0,36.0,2038-04-08,1,Created
11905,2011-01-01,11905,Female,81,1930-03-13,0.04307,Widowed,0,,,Yes,,,Retired,34227.0,193503,Yes,0,,NA,1,Created
11906,2011-01-01,11906,Female,65,1946-12-23,0.007559999999999999,Widowed,0,,,Yes,,,Entrepreneur without personnel,11525.0,64767,Yes,0,,NA,1,Created
18389,2011-12-23,11906,Female,66,1946-12-23,0.007559999999999999,Widowed,0,,,Yes,,,Retired,8067.499999999999,64767,Yes,0,,NA,1,Life event: Retired
11907,2011-01-01,11907,Male,71,1940-08-02,0.02034,Divorced,0,,,Yes,,,Retired,9963.0,91128,Yes,0,,NA,1,Created
11908,2011-01-01,11908,Male,75,1936-04-06,0.033710000000000004,Married,2411,,2031-03-10,Yes,,,Retired,45623.0,-76,No,2,,NA,1,Created
16791,2011-01-25,11908,Male,75,1936-04-06,0.033710000000000004,Widowed,2411,,2031-03-10,Yes,,,Retired,45623.0,-76,No,2,,NA,1,Life event: Widowed
11909,2011-01-01,11909,Male,50,1961-08-24,0.00257,Married,2412,,2053-12-29,No,,,Permanent contract,22425.0,109699,No,2,,NA,1,Created
11910,2011-01-01,11910,Male,27,1984-05-17,0.00044,Married,2413,,2044-04-27,Yes,,,Permanent contract,33946.0,9700,No,1,,NA,1,Created
11911,2011-01-01,11911,Female,6,2005-08-08,8e-05,Single,0,,,Yes,25.0,2030-01-31,Child,0.0,0,Yes,0,39.0,2044-09-29,1,Created
11912,2011-01-01,11912,Male,4,2007-06-30,0.00011,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
11913,2011-01-01,11913,Male,41,1970-02-21,0.0008900000000000001,Single,0,,,Yes,59.0,2029-01-26,Entrepreneur without personnel,20923.0,399659,No,0,,NA,1,Created
11914,2011-01-01,11914,Male,21,1990-03-28,0.00045,Married,2414,,2017-04-21,No,,,Flexible contract,3182.0,403,Yes,1,,NA,1,Created
11915,2011-01-01,11915,Female,30,1981-11-07,0.00027,Married,2463,,2020-01-02,No,,,Permanent contract,40013.0,183075,No,1,38.0,2019-07-21,1,Created
11916,2011-01-01,11916,Female,16,1995-05-20,8e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,24.0,2019-10-18,1,Created
11917,2011-01-01,11917,Female,67,1944-11-17,0.00974,Married,2464,,2030-05-06,Yes,,,Permanent contract,5560.0,258529,No,2,,NA,1,Created
18203,2011-11-17,11917,Female,68,1944-11-17,0.00974,Married,2464,,2030-05-06,Yes,,,Retired,3891.9999999999995,258529,No,2,,NA,1,Life event: Retired
11918,2011-01-01,11918,Female,43,1968-12-16,0.0009699999999999999,Married,2465,,2014-07-24,Yes,,,Permanent contract,5576.0,3884,No,1,,NA,1,Created
11919,2011-01-01,11919,Female,61,1950-11-28,0.00562,Married,2466,,2042-09-08,Yes,,,Permanent contract,28540.0,278474,No,2,,NA,1,Created
11920,2011-01-01,11920,Male,80,1931-10-11,0.05987000000000001,Married,2415,,2026-11-10,Yes,,,Retired,2054.0,48296,Yes,1,,NA,1,Created
11921,2011-01-01,11921,Female,44,1967-04-29,0.00107,Married,2467,,2042-06-28,No,,,Permanent contract,31502.0,2569,Yes,2,,NA,1,Created
11922,2011-01-01,11922,Male,12,1999-02-17,0.00011,Single,0,,,Yes,99.0,2098-06-29,Child,0.0,0,No,0,,NA,1,Created
11923,2011-01-01,11923,Male,30,1981-01-14,0.00055,Married,2416,,2011-09-17,No,,,Flexible contract,21364.0,-4710,Yes,2,,NA,1,Created
17945,2011-09-17,11923,Male,31,1981-01-14,0.00055,Divorced,2416,,2011-09-17,No,,,Flexible contract,21364.0,-4710,Yes,2,,NA,1,Life event: Divorced
11924,2011-01-01,11924,Female,12,1999-12-11,5e-05,Single,0,,,No,,,Child,0.0,0,No,0,25.0,2024-03-05,1,Created
11925,2011-01-01,11925,Male,2,2009-06-30,0.00021,Single,0,,,Yes,33.0,2042-02-20,Child,0.0,0,No,0,,NA,1,Created
11926,2011-01-01,11926,Male,56,1955-06-15,0.0052,Married,2417,,2052-08-12,Yes,,,Permanent contract,29895.0,-12282,Yes,2,,NA,1,Created
11927,2011-01-01,11927,Female,54,1957-10-25,0.00313,Married,2468,,2042-04-10,Yes,,,Permanent contract,13349.0,258202,Yes,2,,NA,1,Created
11928,2011-01-01,11928,Male,3,2008-03-17,0.0002,Single,0,,,Yes,25.0,2033-07-23,Child,0.0,0,No,0,,NA,1,Created
11929,2011-01-01,11929,Female,65,1946-12-16,0.007559999999999999,Married,2469,,2043-11-27,No,,,Permanent contract,99714.0,226739,Yes,1,,NA,1,Created
18343,2011-12-16,11929,Female,66,1946-12-16,0.007559999999999999,Married,2469,,2043-11-27,No,,,Retired,69799.79999999999,226739,Yes,1,,NA,1,Life event: Retired
11930,2011-01-01,11930,Male,6,2005-10-11,5.9999999999999995e-05,Single,0,,,Yes,35.0,2040-01-27,Child,0.0,0,Yes,0,,NA,1,Created
11931,2011-01-01,11931,Female,18,1993-06-12,0.00023999999999999998,Single,0,,,No,,,Flexible contract,14655.0,-16947,Yes,0,32.0,2025-11-12,1,Created
11932,2011-01-01,11932,Female,65,1946-06-08,0.007559999999999999,Married,2470,,2039-11-02,Yes,,,Permanent contract,10938.0,896,Yes,1,,NA,1,Created
17452,2011-06-08,11932,Female,66,1946-06-08,0.007559999999999999,Married,2470,,2039-11-02,Yes,,,Retired,7656.599999999999,896,Yes,1,,NA,1,Life event: Retired
11933,2011-01-01,11933,Male,50,1961-10-02,0.00257,Married,2418,,2032-03-07,No,,,Permanent contract,32438.0,17450,Yes,2,,NA,1,Created
11934,2011-01-01,11934,Female,27,1984-05-18,0.00025,Single,0,,,Yes,25.0,,Permanent contract,12003.0,58686,Yes,0,33.0,2017-11-14,1,Created
11935,2011-01-01,11935,Female,33,1978-10-27,0.00035,Married,2471,,2061-11-06,No,,,Entrepreneur without personnel,49033.0,-27348,No,1,,NA,1,Created
17264,2011-05-03,11935,Female,33,1978-10-27,0.00035,Widowed,2471,,2061-11-06,No,,,Entrepreneur without personnel,49033.0,-27348,No,1,,NA,1,Life event: Widowed
11936,2011-01-01,11936,Male,57,1954-07-05,0.00572,Married,2419,,2064-11-12,No,,,Permanent contract,12444.0,27128,Yes,1,,NA,1,Created
11937,2011-01-01,11937,Male,46,1965-04-12,0.00172,Divorced,0,,,Yes,,,Permanent contract,15792.0,322348,No,0,,NA,1,Created
11938,2011-01-01,11938,Male,6,2005-12-20,5.9999999999999995e-05,Single,0,,,Yes,37.0,2042-07-21,Child,0.0,0,No,0,,NA,1,Created
11939,2011-01-01,11939,Female,97,1914-07-08,0.27028,Widowed,0,,,Yes,,,Retired,10248.0,461081,Yes,0,,NA,1,Created
11940,2011-01-01,11940,Male,22,1989-01-12,0.00041,Single,0,,,Yes,89.0,2078-02-28,Permanent contract,5117.0,-16999,Yes,0,,NA,1,Created
11941,2011-01-01,11941,Male,65,1946-09-13,0.01141,Divorced,0,,,Yes,,,Entrepreneur with personel,23011.0,795,No,0,,NA,1,Created
17918,2011-09-13,11941,Male,66,1946-09-13,0.01141,Divorced,0,,,Yes,,,Retired,16107.699999999999,795,No,0,,NA,1,Life event: Retired
11942,2011-01-01,11942,Male,45,1966-08-04,0.0014199999999999998,Married,2420,,2019-11-09,No,,,Permanent contract,24824.0,-3355,No,1,,NA,1,Created
11943,2011-01-01,11943,Female,16,1995-02-01,8e-05,Single,0,,,Yes,26.0,2021-12-01,Child,0.0,0,Yes,0,24.0,2019-07-27,1,Created
11944,2011-01-01,11944,Female,66,1945-04-24,0.009040000000000001,Widowed,0,,,No,,,Flexible contract,23493.0,45354,No,0,,NA,1,Created
17226,2011-04-24,11944,Female,67,1945-04-24,0.009040000000000001,Widowed,0,,,No,,,Retired,16445.1,45354,No,0,,NA,1,Life event: Retired
11945,2011-01-01,11945,Male,18,1993-06-29,0.00032,Single,0,,,Yes,31.0,2024-08-17,Entrepreneur without personnel,6469.0,14050,Yes,0,,NA,1,Created
11946,2011-01-01,11946,Male,14,1997-12-16,0.00014,Single,0,,,Yes,26.0,2023-05-18,Child,0.0,0,No,0,,NA,1,Created
11947,2011-01-01,11947,Female,75,1936-12-05,0.01986,Married,2472,,2038-07-03,Yes,,,Retired,50139.0,-12866,Yes,3,,NA,1,Created
11948,2011-01-01,11948,Female,57,1954-01-24,0.00387,Married,2473,,2014-07-25,Yes,,,Permanent contract,22876.0,2926,Yes,1,,NA,1,Created
11949,2011-01-01,11949,Female,94,1917-08-03,0.20800000000000002,Widowed,0,,,No,,,Retired,53586.0,54,Yes,0,,NA,1,Created
11950,2011-01-01,11950,Male,21,1990-09-21,0.00045,Single,0,,,Yes,31.0,2021-12-13,Flexible contract,11000.0,267915,No,0,,NA,1,Created
11951,2011-01-01,11951,Male,58,1953-10-27,0.00603,Divorced,0,,,No,,,Entrepreneur without personnel,66623.0,-37126,No,0,,NA,1,Created
11952,2011-01-01,11952,Male,44,1967-12-03,0.0013599999999999999,Divorced,0,,,Yes,,,Flexible contract,30530.0,92906,Yes,0,,NA,1,Created
11953,2011-01-01,11953,Female,29,1982-04-18,0.00032,Single,0,,,Yes,38.0,2020-01-22,Family business,34500.0,188266,Yes,0,33.0,2015-12-24,1,Created
11954,2011-01-01,11954,Female,80,1931-12-22,0.03682,Married,2474,,2011-09-16,No,,,Retired,42197.0,4032,No,1,,NA,1,Created
17937,2011-09-16,11954,Female,80,1931-12-22,0.03682,Divorced,2474,,2011-09-16,No,,,Retired,42197.0,4032,No,1,,NA,1,Life event: Divorced
11955,2011-01-01,11955,Female,39,1972-05-03,0.00074,Married,2475,,2021-09-02,Yes,,,Permanent contract,37076.0,162337,No,2,,NA,1,Created
11956,2011-01-01,11956,Female,23,1988-01-04,0.0001,Single,0,,,No,,,Entrepreneur without personnel,90182.0,-45043,No,0,37.0,2025-10-24,1,Created
11957,2011-01-01,11957,Male,31,1980-04-05,0.00041,Single,0,,,No,,,Unemployed,2637.0,380635,Yes,0,,NA,1,Created
11958,2011-01-01,11958,Female,42,1969-02-26,0.001,Married,2476,,2049-11-12,Yes,,,Permanent contract,19365.0,75275,No,2,,NA,1,Created
11959,2011-01-01,11959,Female,45,1966-05-07,0.00134,Married,2477,,2041-05-04,Yes,,,Permanent contract,27896.0,-6977,Yes,2,,NA,1,Created
11960,2011-01-01,11960,Male,42,1969-02-26,0.00128,Single,0,,,Yes,51.0,2020-07-29,Flexible contract,11344.0,49335,No,0,,NA,1,Created
11961,2011-01-01,11961,Male,81,1930-01-13,0.06966,Widowed,0,,,No,,,Retired,28114.0,-6782,Yes,0,,NA,1,Created
11962,2011-01-01,11962,Female,65,1946-01-31,0.007559999999999999,Married,2478,,2052-03-25,No,,,Permanent contract,15914.0,871667,Yes,2,,NA,1,Created
16829,2011-01-31,11962,Female,66,1946-01-31,0.007559999999999999,Married,2478,,2052-03-25,No,,,Retired,11139.8,871667,Yes,2,,NA,1,Life event: Retired
11963,2011-01-01,11963,Male,76,1935-01-16,0.0375,Widowed,0,,,No,,,Retired,15319.0,324052,Yes,0,,NA,1,Created
11964,2011-01-01,11964,Female,45,1966-12-29,0.00134,Divorced,0,,,No,,,Permanent contract,8893.0,495374,No,0,,NA,1,Created
11965,2011-01-01,11965,Male,105,1906-11-28,1.0,Widowed,0,,,Yes,,,Retired,31757.0,494199,No,0,,NA,1,Created
17248,2011-04-30,11965,Male,105,1906-11-28,1.0,Widowed,0,,,Yes,,,Retired,31757.0,494199,No,0,,NA,0,Life event: Deceased
11966,2011-01-01,11966,Female,59,1952-05-10,0.00479,Married,2479,,2028-11-22,Yes,,,Flexible contract,18903.0,182,No,2,,NA,1,Created
11967,2011-01-01,11967,Female,30,1981-05-27,0.00027,Married,2480,,2021-10-16,No,,,Permanent contract,29349.0,20677,No,2,38.0,2019-12-09,1,Created
11968,2011-01-01,11968,Female,3,2008-02-11,0.00013000000000000002,Single,0,,,No,,,Child,0.0,0,Yes,0,31.0,2039-02-07,1,Created
11969,2011-01-01,11969,Female,53,1958-11-03,0.00312,Single,0,,,Yes,29.0,,Flexible contract,11181.0,80188,Yes,0,,NA,1,Created
11970,2011-01-01,11970,Male,0,2011-09-17,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11971,2011-01-01,11971,Male,53,1958-12-30,0.0033299999999999996,Divorced,0,,,No,,,Unemployed,528.0,632827,Yes,0,,NA,1,Created
11972,2011-01-01,11972,Female,28,1983-01-11,0.00025,Single,0,,,No,,,Permanent contract,30513.0,3549166,Yes,0,33.0,2016-01-14,1,Created
11973,2011-01-01,11973,Female,20,1991-09-28,0.00018,Single,0,,,No,,,Permanent contract,25042.0,5866,No,0,27.0,2018-05-10,1,Created
11974,2011-01-01,11974,Female,72,1939-08-19,0.01411,Married,2481,,2013-07-10,Yes,,,Retired,10843.0,704903,Yes,3,,NA,1,Created
11975,2011-01-01,11975,Male,96,1915-09-01,0.30168,Widowed,0,,,No,,,Retired,8628.0,400051,Yes,0,,NA,1,Created
11976,2011-01-01,11976,Male,40,1971-07-27,0.0009400000000000001,Single,0,,,No,,,Flexible contract,10401.0,7107,No,0,,NA,1,Created
11977,2011-01-01,11977,Female,5,2006-06-03,4e-05,Single,0,,,Yes,27.0,2033-08-24,Child,0.0,0,No,0,37.0,2043-02-06,1,Created
11978,2011-01-01,11978,Female,59,1952-05-23,0.00479,Married,2482,,2022-12-14,No,,,Flexible contract,40238.0,845,Yes,2,,NA,1,Created
11979,2011-01-01,11979,Male,14,1997-08-30,0.00014,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11980,2011-01-01,11980,Female,31,1980-03-22,0.00029,Single,0,,,No,,,Unemployed,41179.0,473,Yes,0,,NA,1,Created
11981,2011-01-01,11981,Female,62,1949-07-03,0.0057399999999999994,Married,2483,,2023-09-01,Yes,,,Permanent contract,9708.0,1921,Yes,2,,NA,1,Created
11982,2011-01-01,11982,Female,43,1968-09-03,0.0009699999999999999,Single,0,,,No,,,Permanent contract,35220.0,36301,No,0,,NA,1,Created
11983,2011-01-01,11983,Female,38,1973-10-16,0.00063,Single,0,,,No,,,Unemployed,8612.0,150843,Yes,0,,NA,1,Created
11984,2011-01-01,11984,Female,61,1950-01-08,0.00562,Married,2484,,2018-08-16,No,,,Entrepreneur without personnel,13273.0,999016,Yes,1,,NA,1,Created
11985,2011-01-01,11985,Male,53,1958-11-18,0.0033299999999999996,Married,2421,,2022-08-04,Yes,,,Permanent contract,51642.0,233874,Yes,1,,NA,1,Created
11986,2011-01-01,11986,Female,54,1957-03-14,0.00313,Single,0,,,No,,,Permanent contract,31137.0,364662,Yes,0,,NA,1,Created
11987,2011-01-01,11987,Male,64,1947-11-22,0.01097,Divorced,0,,,No,,,Flexible contract,9223.0,321656,Yes,0,,NA,1,Created
18229,2011-11-22,11987,Male,65,1947-11-22,0.01097,Divorced,0,,,No,,,Retired,6456.099999999999,321656,Yes,0,,NA,1,Life event: Retired
11988,2011-01-01,11988,Male,55,1956-09-10,0.00419,Married,2422,,2045-10-22,No,,,Permanent contract,28439.0,178588,Yes,1,,NA,1,Created
11989,2011-01-01,11989,Female,34,1977-09-30,0.00037,Married,2485,,2057-11-08,Yes,,,Permanent contract,3298.0,-22781,Yes,2,,NA,1,Created
11990,2011-01-01,11990,Female,74,1937-11-10,0.0185,Married,2486,,2031-03-26,No,,,Retired,46998.0,216491,Yes,2,,NA,1,Created
11991,2011-01-01,11991,Male,61,1950-06-30,0.00747,Divorced,0,,,Yes,,,Flexible contract,36964.0,418652,No,0,,NA,1,Created
11992,2011-01-01,11992,Male,15,1996-08-02,0.00015,Single,0,,,Yes,26.0,2022-04-22,Child,0.0,0,Yes,0,,NA,1,Created
11993,2011-01-01,11993,Female,63,1948-01-04,0.00672,Married,2487,,2048-01-26,Yes,,,Permanent contract,16535.0,164039,Yes,1,,NA,1,Created
11994,2011-01-01,11994,Female,73,1938-04-10,0.01577,Widowed,0,,,No,,,Retired,54109.0,67260,Yes,0,,NA,1,Created
11995,2011-01-01,11995,Male,9,2002-12-07,0.00014,Single,0,,,Yes,40.0,2042-12-06,Child,0.0,0,No,0,,NA,1,Created
11996,2011-01-01,11996,Male,15,1996-01-08,0.00015,Single,0,,,Yes,42.0,2038-08-08,Child,0.0,0,Yes,0,,NA,1,Created
11997,2011-01-01,11997,Male,32,1979-03-29,0.00059,Single,0,,,Yes,24.0,,Permanent contract,14991.0,62747,No,0,,NA,1,Created
11998,2011-01-01,11998,Male,13,1998-04-10,0.00014,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
11999,2011-01-01,11999,Female,46,1965-03-15,0.00134,Divorced,0,,,Yes,,,Permanent contract,133764.0,5316,Yes,0,,NA,1,Created
12000,2011-01-01,12000,Female,10,2001-01-12,0.0001,Single,0,,,No,,,Child,0.0,0,No,0,31.0,2032-11-12,1,Created
12001,2011-01-01,12001,Female,6,2005-12-22,8e-05,Single,0,,,No,,,Child,0.0,0,No,0,30.0,2035-09-15,1,Created
12002,2011-01-01,12002,Female,58,1953-11-26,0.00448,Divorced,0,,,Yes,,,Permanent contract,56292.0,427492,No,0,,NA,1,Created
12003,2011-01-01,12003,Male,39,1972-02-25,0.0008699999999999999,Married,2423,,2042-08-28,Yes,,,Entrepreneur without personnel,12402.0,161789,No,3,,NA,1,Created
12004,2011-01-01,12004,Male,47,1964-11-26,0.00186,Married,2424,,2044-09-28,Yes,,,Permanent contract,29761.0,598569,Yes,2,,NA,1,Created
12005,2011-01-01,12005,Female,60,1951-09-26,0.00541,Single,0,,,No,,,Permanent contract,44161.0,144052,Yes,0,,NA,1,Created
12006,2011-01-01,12006,Female,74,1937-01-03,0.0185,Widowed,0,,,No,,,Retired,10205.0,-36438,No,0,,NA,1,Created
12007,2011-01-01,12007,Female,32,1979-10-06,0.00041,Married,2488,,2014-10-12,No,,,Permanent contract,5679.0,-29355,No,2,,NA,1,Created
